title,url
How to watch Jensen Huang’s Nvidia GTC 2026 keynote — and what to expect,https://techcrunch.com/2026/03/16/nvidia-gtc-how-to-watch-jensen-huang-2026-keynote/
Another deep tech chip startup becomes a unicorn: Frore hits $1.64B,https://techcrunch.com/2026/03/16/another-deep-tech-chip-startup-becomes-a-unicorn-frore-hits-1-64b/
Fuse raises $25M  to disrupt aging loan origination systems used by US credit unions,https://techcrunch.com/2026/03/16/fuse-raises-25m-to-disrupt-aging-loan-origination-systems-used-by-u-s-credit-unions/
The dictionary sues OpenAI,https://techcrunch.com/2026/03/16/merriam-webster-openai-encyclopedia-brittanica-lawsuit/
"Google, Accel India accelerator chooses 5 startups and none are ‘AI wrappers’",https://techcrunch.com/2026/03/15/google-and-accel-cut-through-wrappers-in-4000-ai-startup-pitches-to-pick-five-tied-to-india/
ByteDance reportedly pauses global launch of its Seedance 2.0 video generator,https://techcrunch.com/2026/03/15/bytedance-reportedly-pauses-global-launch-of-its-seedance-2-0-video-generator/
Lawyer behind AI psychosis cases warns of mass casualty risks,https://techcrunch.com/2026/03/15/lawyer-behind-ai-psychosis-cases-warns-of-mass-casualty-risks/
Wiz investor unpacks Google’s $32B acquisition,https://techcrunch.com/2026/03/15/wiz-investor-unpacks-googles-32b-acquisition/
US Army announces contract with Anduril worth up to $20B,https://techcrunch.com/2026/03/14/us-army-announces-contract-with-anduril-worth-up-to-20b/
Meta reportedly considering layoffs that could affect 20% of the company,https://techcrunch.com/2026/03/14/meta-reportedly-considering-layoffs-that-could-affect-20-of-the-company/
"How to use the new ChatGPT app integrations, including DoorDash, Spotify, Uber, and others",https://techcrunch.com/2026/03/14/how-to-use-the-new-chatgpt-app-integrations-including-doordash-spotify-uber-and-others/
"‘Not built right the first time’ — Musk’s xAI is starting over again, again",https://techcrunch.com/2026/03/13/not-built-right-the-first-time-musks-xai-is-starting-over-again-again/
"Nyne, founded by a father-son duo, gives AI agents the human context they’re missing",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/
Apple quietly launches AirPods Max 2,https://techcrunch.com/2026/03/16/apple-quietly-launches-airpods-max-2/
The billionaires made a promise — now some want out,https://techcrunch.com/2026/03/15/the-billionaires-made-a-promise-now-some-want-out/
US Army announces contract with Anduril worth up to $20B,https://techcrunch.com/2026/03/14/us-army-announces-contract-with-anduril-worth-up-to-20b/
Honda is killing its EVs — and any chance of competing in the future,https://techcrunch.com/2026/03/14/honda-is-killing-its-evs-and-any-chance-of-competing-in-the-future/
Meta reportedly considering layoffs that could affect 20% of the company,https://techcrunch.com/2026/03/14/meta-reportedly-considering-layoffs-that-could-affect-20-of-the-company/
"‘Not built right the first time’ — Musk’s xAI is starting over again, again",https://techcrunch.com/2026/03/13/not-built-right-the-first-time-musks-xai-is-starting-over-again-again/
"Lovable says it added $100M in revenue last month alone, with just 146 employees",https://techcrunch.com/2026/03/11/lovable-says-it-added-100m-in-revenue-last-month-alone-with-just-146-employees/
Quince,https://techcrunch.com/2026/03/11/quince-series-e-10b-valuation-with-500m-round-led-by-iconiq/
Lovable,https://techcrunch.com/2026/03/11/lovable-says-it-added-100m-in-revenue-last-month-alone-with-just-146-employees/
Cluely,https://techcrunch.com/2026/03/05/cluely-ceo-roy-lee-admits-to-publicly-lying-about-revenue-numbers-last-year/
WordPress,https://techcrunch.com/2026/03/11/wordpress-debuts-a-private-workspace-that-runs-in-your-browser-via-a-new-service-my-wordpress-net/
Replit,https://techcrunch.com/2026/03/11/replit-snags-9b-valuation-6-months-after-hitting-3b/
Tech Layoffs,https://techcrunch.com/2025/02/28/tech-layoffs-2024-list/
ChatGPT,https://techcrunch.com/2025/01/28/chatgpt-everything-to-know-about-the-ai-chatbot/
SSH has no Host header,https://blog.exe.dev/ssh-host-header
Have a Fucking Website,https://www.otherstrangeness.com/2026/03/14/have-a-fucking-website/
A Decade of Slug,https://terathon.com/blog/decade-slug.html
Microsoft's 'unhackable' Xbox One has been hacked by 'Bliss',https://www.tomshardware.com/video-games/console-gaming/microsofts-unhackable-xbox-one-has-been-hacked-by-bliss-the-2013-console-finally-fell-to-voltage-glitching-allowing-the-loading-of-unsigned-code-at-every-level
More than 135 open hardware devices flashable with your own firmware,https://openhardware.directory
Mistral AI Releases Forge,https://mistral.ai/news/forge
Python 3.15's JIT is now back on track,https://fidget-spinner.github.io/posts/jit-on-track.html
"Get Shit Done: A meta-prompting, context engineering and spec-driven dev system",https://github.com/gsd-build/get-shit-done
Show HN: Sub-millisecond VM sandboxes using CoW memory forking,https://github.com/adammiribyan/zeroboot
The pleasures of poor product design,https://www.inconspicuous.info/p/the-pleasures-of-poor-product-design
Leviathan (1651),https://www.gutenberg.org/files/3207/3207-h/3207-h.htm
JPEG Compression,https://www.sophielwang.com/blog/jpeg
Why AI systems don't learn – On autonomous learning from cognitive science,https://arxiv.org/abs/2603.15381
A tale about fixing eBPF spinlock issues in the Linux kernel,https://rovarma.com/articles/a-tale-about-fixing-ebpf-spinlock-issues-in-the-linux-kernel/
Unsloth Studio,https://unsloth.ai/docs/new/studio
It Took Me 30 Years to Solve This VFX Problem – Green Screen Problem [video],https://www.youtube.com/watch?v=3Ploi723hg4
Launch HN: Kita (YC W26) – Automate credit review in emerging markets,
Honda is killing its EVs,https://techcrunch.com/2026/03/14/honda-is-killing-its-evs-and-any-chance-of-competing-in-the-future/
Electron microscopy shows ‘mouse bite’ defects in semiconductors,https://news.cornell.edu/stories/2026/03/electron-microscopy-shows-mouse-bite-defects-semiconductors
Launch an autonomous AI agent with sandboxed execution in 2 lines of code,https://amaiya.github.io/onprem/examples_agent.html
Forget Flags and Scripts: Just Rename the File,https://robertsdotpm.github.io/software_engineering/program_names_as_input.html
"I Simulated 38,612 Countryle Games to Find the Best Strategy",https://stoffregen.io/posts/countryle/
Ryugu asteroid samples contain all DNA and RNA building blocks,https://phys.org/news/2026-03-ryugu-asteroid-samples-dna-rna.html
Edge.js: Run Node apps inside a WebAssembly sandbox,https://wasmer.io/posts/edgejs-safe-nodejs-using-wasm-sandbox
Switzerland Built an Alternative to BGP,https://www.theregister.com/2026/03/17/switzerland_bgp_alternative/
Show HN: Fatal Core Dump – A debugging murder mystery played with GDB,https://www.robopenguins.com/fatal_core_dump/
Arno's Engram Keyboard Layouts,https://github.com/binarybottle/engram
Show HN: I built an interactive 3D three-body problem simulator in the browser,https://structuredlabs.github.io/threebodyproblem/
Spice Data (YC S19) Is Hiring a Product Specialist,https://www.ycombinator.com/companies/spice-data/jobs/P0e9MKz-product-specialist-new-grad
Kagi Small Web,https://kagi.com/smallweb/
OpenSUSE Kalpa,https://kalpadesktop.org/
Node.js needs a virtual file system,https://blog.platformatic.dev/why-nodejs-needs-a-virtual-file-system
"'The Secret Agent': Exploring a Vibrant, yet Violent Brazil (2025)",https://theasc.com/articles/the-secret-agent-cinematography
Robotocore · a Digital Twin of AWS,https://github.com/robotocore/robotocore
Torturing Rustc by Emulating HKTs,https://www.harudagondi.space/blog/torturing-rustc-by-emulating-hkts/
Font Smuggler – Copy hidden brand fonts into Google Docs,https://brianmoore.com/fontsmuggler/
Java 26 is here,https://hanno.codes/2026/03/17/java-26-is-here/
Show HN: Crust – A CLI framework for TypeScript and Bun,https://github.com/chenxin-yan/crust
FFmpeg 8.1,https://ffmpeg.org/index.html#pr8.1
The Starving Time in Jamestown,https://www.historytoday.com/archive/history-matters/starving-time-jamestown
Show HN: Horizon – GPU-accelerated infinite-canvas terminal in Rust,https://github.com/peters/horizon
"Meta and TikTok let harmful content rise to drove engagement, say whistleblowers",https://www.bbc.com/news/articles/cqj9kgxqjwjo
Building a Shell,https://healeycodes.com/building-a-shell
Meta Horizon Worlds on Meta Quest is being discontinued,https://communityforums.atmeta.com/blog/AnnouncementsBlog/updates-to-your-meta-quest-experience-in-2026/1369435
Illinois Introducing Operating System Account Age Bill,https://www.ilga.gov/Legislation/BillStatus?DocTypeID=HB&DocNum=5511
The unlikely story of Teardown Multiplayer,https://blog.voxagon.se/2026/03/13/teardown-multiplayer.html
Kagi Translate now supports LinkedIn Speak as an output language,https://translate.kagi.com/?from=en&to=LinkedIn+speak
"Show HN: Antfly: Distributed, Multimodal Search and Memory and Graphs in Go",https://github.com/antflydb/antfly
GPT‑5.4 Mini and Nano,https://openai.com/index/introducing-gpt-5-4-mini-and-nano
The Neo cannot scale with macOS behind on the basics,https://blog.apotenza.com/the-neo-cannot-scale-with-macos-behind-on-the-basics
Leanstral: Open-source agent for trustworthy coding and formal proof engineering,https://mistral.ai/news/leanstral
The Plumbing of Everyday Magic,https://plumbing-of-everyday-magic.hyperclay.com/
Every layer of review makes you 10x slower,https://apenwarr.ca/log/20260316
"Give Django your time and money, not your tokens",https://www.better-simple.com/django/2026/03/16/give-django-your-time-and-money/
UC Irvine researchers bring down AI powered drones with painted umbrellas,https://arxiv.org/abs/2509.20362
Beyond has dropped “meat” from its name and expanded its high-protein drink line,https://plantbasednews.org/news/alternative-protein/beyond-meat-not-the-moment-rebrand/
Toward automated verification of unreviewed AI-generated code,https://peterlavigne.com/writing/verifying-ai-generated-code
Ask HN: Is vibe coding a new mandatory job requirement?,
Gummy Geometry,https://newkrok.github.io/nape-js/examples.html?open=soft-body&mode=3d&outline=0
US SEC preparing to scrap quarterly reporting requirement,https://www.reuters.com/business/finance/us-sec-preparing-eliminate-quarterly-reporting-requirement-wsj-says-2026-03-16/
Reverse-engineering Viktor and making it open source,https://matijacniacki.com/blog/openviktor
Pyodide: a Python distribution based on WebAssembly,https://github.com/pyodide/pyodide
Show HN: Claude Code skills that build complete Godot games,https://github.com/htdt/godogen
"As of today, Brazil requires identity verification to use social media",https://twitter.com/ProtonVPN/status/2033990861843726682
Duranium: A More Reliable PostmarketOS,https://postmarketos.org/blog/2026/03/17/introducing-duranium/
Neighbors Say SF Tesla Supercharger Lot Has Become Urine Dumping Ground,https://www.sfgate.com/local/article/tesla-supercharger-lot-lombard-22080348.php
Meta’s renewed commitment to jemalloc,https://engineering.fb.com/2026/03/02/data-infrastructure/investing-in-infrastructure-metas-renewed-commitment-to-jemalloc/
The “small web” is bigger than you might think,https://kevinboone.me/small_web_is_big.html
UBI Is the Wrong Answer to the Right Problem,https://simontlbt.substack.com/p/why-ubi-is-the-wrong-answer-to-the
Garry Tan's Claude Code Setup,https://github.com/garrytan/gstack/tree/main
Lazycut: A simple terminal video trimmer using FFmpeg,https://github.com/emin-ozata/lazycut
The American Healthcare Conundrum,https://github.com/rexrodeo/american-healthcare-conundrum
Video Encoding and Decoding with Vulkan Compute Shaders in FFmpeg,https://www.khronos.org/blog/video-encoding-and-decoding-with-vulkan-compute-shaders-in-ffmpeg
"Bill C-22, the Lawful Access Act: Dangerous backdoor surveillance risks remain",https://www.michaelgeist.ca/2026/03/a-tale-of-two-bills-lawful-access-returns-with-changes-to-warrantless-access-but-dangerous-backdoor-surveillance-risks-remains/
Speed at the cost of quality: Study of use of Cursor AI in open source projects (2025),https://arxiv.org/abs/2511.04427
The bureaucracy blocking the chance at a cure,https://www.writingruxandrabio.com/p/the-bureaucracy-blocking-the-chance
Corruption erodes social trust more in democracies than in autocracies,https://www.frontiersin.org/journals/political-science/articles/10.3389/fpos.2026.1779810/full
What I Learned When I Started a Design Studio (2011),https://www.subtraction.com/2011/12/12/when-i-started-a-design-studio/
A proposal to classify happiness as a psychiatric disorder (1992),https://pmc.ncbi.nlm.nih.gov/articles/PMC1376114/
Peter Thiel Fears the Antichrist Is Coming,https://www.nytimes.com/2026/03/17/world/europe/peter-thiel-rome-antichrist-catholics.html
Tars – A local-first autonomous supervisor powered by Google Gemini,https://tars.saccolabs.com
Show HN: Thermal Receipt Printers – Markdown and Web UI,https://github.com/sadreck/ThermalMarky
Make your coding models create ADRs before implementation,https://github.com/Corbell-AI/Corbell
The Los Angeles Aqueduct Is Wild,https://practical.engineering/blog/2026/3/17/the-los-angeles-aqueduct-is-wild
Language model teams as distributed systems,https://arxiv.org/abs/2603.12229
'It's sweet. It's bitter. It's ours.' The chocolate ritual that binds my family,https://www.csmonitor.com/The-Home-Forum/2026/0212/chocolate-valentines-day-love
Why I love FreeBSD,https://it-notes.dragas.net/2026/03/16/why-i-love-freebsd/
Solid-state EV batteries that can achieve 800 miles of range becoming a reality,https://electrek.co/2026/03/17/solid-state-ev-batteries-with-800-miles-range-become-reality/
Show HN: I built a message board where you pay to be the homepage,https://saythat.sh
Launch HN: Voygr (YC W26) – A better maps API for agents and AI apps,
MoD sources warn Palantir role at heart of government is threat to UK security,https://www.thenerve.news/p/palantir-technologies-uk-mod-sources-government-data-insights-security-state-secrets
My Journey to a reliable and enjoyable locally hosted voice assistant (2025),https://community.home-assistant.io/t/my-journey-to-a-reliable-and-enjoyable-locally-hosted-voice-assistant/944860
Boot ROM Security on Silicon Macs (M1/M2/M3),https://oliviagallucci.com/boot-rom-security-on-silicon-macs-m1-m2-m3/
Apideck CLI – An AI-agent interface with much lower context consumption than MCP,https://www.apideck.com/blog/mcp-server-eating-context-window-cli-alternative
"Yes, all longest regex matches in linear time is possible",https://iev.ee/blog/all-longest-regex-matches-in-linear-time/
Cert Authorities Check for DNSSEC from Today,https://www.grepular.com/Cert_Authorities_Check_for_DNSSEC_From_Today
Show HN: Soros – AI for geopolitical macro investing,https://www.asksoros.com
Comparing Python Type Checkers: Typing Spec Conformance,https://pyrefly.org/blog/typing-conformance-comparison/
The Linux Programming Interface as a university course text,https://man7.org/tlpi/academic/index.html
The emergence of print-on-demand Amazon paperback books,https://www.alexerhardt.com/en/enshittification-amazon-paperback-books/
