title,url
Ford’s new AI assistant will help fleet owners know if seatbelts are being used,https://techcrunch.com/2026/03/11/fords-new-ai-assistant-will-help-fleet-owners-know-if-seatbelts-are-being-used/
Netflix may have paid $600 million for Ben Affleck’s AI startup,https://techcrunch.com/2026/03/11/netflix-may-have-paid-600-million-for-ben-afflecks-ai-startup/
"Meta acquired Moltbook, the AI agent social network that went viral because of fake posts",https://techcrunch.com/2026/03/10/meta-acquired-moltbook-the-ai-agent-social-network-that-went-viral-because-of-fake-posts/
Yann LeCun’s AMI Labs raises $1.03B to build world models,https://techcrunch.com/2026/03/09/yann-lecuns-ami-labs-raises-1-03-billion-to-build-world-models/
Anthropic launches code review tool to check flood of AI-generated code,https://techcrunch.com/2026/03/09/anthropic-launches-code-review-tool-to-check-flood-of-ai-generated-code/
"A roadmap for AI, if anyone will listen",https://techcrunch.com/2026/03/07/a-roadmap-for-ai-if-anyone-will-listen/
1M context is now generally available for Opus 4.6 and Sonnet 4.6,https://claude.com/blog/1m-context-ga
"AI Gets Wrong Woman Jailed for Six Months, Life Ruined",https://www.youtube.com/watch?v=mzS7dmCUzcQ
Show HN: GitAgent – An open standard that turns any Git repo into an AI agent,https://www.gitagent.sh/
Digg is gone again,https://digg.com/
Can I run AI locally?,https://www.canirun.ai/
Show HN: Ink – Deploy full-stack apps from AI agents via MCP or Skills,https://ml.ink/
Qatar helium shutdown puts chip supply chain on a two-week clock,https://www.tomshardware.com/tech-industry/qatar-helium-shutdown-puts-chip-supply-chain-on-a-two-week-clock
New 'negative light' technology hides data transfers in plain sight,https://www.unsw.edu.au/newsroom/news/2026/03/New-negative-light-technology-hides-data-transfers-in-plain-sight
Elon Musk pushes out more xAI founders as AI coding effort falters,https://www.ft.com/content/e5fbc6c2-d5a6-4b97-a105-6a96ea849de5
Launch HN: Spine Swarm (YC S23) – AI agents that collaborate on a visual canvas,https://www.getspine.ai/
Temperatures expected to remain at or near record levels in coming five years,https://www.metoffice.gov.uk/about-us/news-and-media/media-centre/weather-and-climate-news/2025/global-temperatures-expected-to-remain-at-or-near-record-levels
Emacs and Vim in the Age of AI,https://batsov.com/articles/2026/03/09/emacs-and-vim-in-the-age-of-ai/
The Wyden Siren Goes Off Again: We’ll Be “Stunned” By What the NSA Is Doing,https://www.techdirt.com/2026/03/12/the-wyden-siren-goes-off-again-well-be-stunned-by-what-the-nsa-is-doing-under-section-702/
Launch HN: Captain (YC W26) – Automated RAG for Files,https://www.runcaptain.com/
John Carmack about open source and anti-AI activists,https://twitter.com/id_aa_carmack/status/2032460578669691171
Artificial intelligence-associated delusions and large language models,https://www.thelancet.com/journals/lanpsy/article/PIIS2215-0366(25)00396-7/abstract
AI didn't simplify software engineering: It just made bad engineering easier,https://robenglander.com/writing/ai-did-not-simplify/
Grief and the AI split,https://blog.lmorchard.com/2026/03/11/grief-and-the-ai-split/
Iran-backed hackers claim wiper attack on medtech firm Stryker,https://krebsonsecurity.com/2026/03/iran-backed-hackers-claim-wiper-attack-on-medtech-firm-stryker/
What changes happen in the aging brain?,https://www.salk.edu/news-release/what-changes-happen-in-the-aging-brain/
Show HN: Axe – A 12MB binary that replaces your AI framework,https://github.com/jrswab/axe
